date,6857.T,8306.T,1570.T,8035.T,7011.T,6146.T,8316.T,7974.T,7203.T,9983.T,6758.T,6861.T,8058.T,7012.T,4063.T,8031.T,8766.T,8001.T,6367.T,8002.T,9432.T,2914.T,9101.T,1321.T,8591.T,5020.T,4661.T
2025-07-23,0.0,0.039640683212582344,0.0,0.0,0.03255131661526389,0.0,0.017984281037566312,0.0,0.0539178276747773,0.0,0.0,0.0,0.02850107744584731,0.0,0.0,0.02969649550616834,0.0,0.13440700077953036,0.0,0.014437317380754126,0.36239960852707837,0.040014221798402194,0.0,0.0,0.015841563804331275,0.17957494145613204,0.04675776060979652
2025-07-24,0.0,0.04057461845644932,0.0,0.0,0.03396917137341412,0.0,0.01862295316607182,0.0,0.05312069099554174,0.0,0.0,0.0,0.028533223246833817,0.0,0.0,0.029883599498877766,0.0,0.13507824748305342,0.0,0.01454045871935259,0.3616076642536832,0.03956123154532743,0.0,0.0,0.0158103311263031,0.1801268904514321,0.04576004034851366
2025-07-25,0.0,0.04058528976620036,0.0,0.0,0.034025681109517245,0.0,0.01866872627532614,0.0,0.05241054119472041,0.0,0.0,0.0,0.02853514388941267,0.0,0.0,0.0296125016715365,0.0,0.13418759031597946,0.0,0.014552572117138106,0.36341747271020813,0.039511034410495874,0.0,0.0,0.01585555042253304,0.1818310184793113,0.0446933731869902
2025-07-28,0.0,0.039808393420177855,0.0,0.0,0.0337603078387318,0.0,0.0182507215371037,0.0,0.053004832719027645,0.0,0.0,0.0,0.028290889030257883,0.0,0.0,0.029264420614977124,0.0,0.13391661720008488,0.0,0.014500099573717928,0.36421324467656757,0.04003083234590536,0.0,0.0,0.015815357261882258,0.18238286493810524,0.04535532623336367
2025-07-29,0.0,0.03935619587405023,0.0,0.0,0.033434503950350386,0.0,0.01801307721135187,0.0,0.052057053568319495,0.0,0.0,0.0,0.027949165207505844,0.0,0.0,0.02886528141219045,0.0,0.1331448974011769,0.0,0.014418502616377981,0.36526085686292153,0.040169144270400275,0.0,0.0,0.015722918501375686,0.18528324616217176,0.04491222035827616
2025-07-30,0.0,0.039455050830403536,0.0,0.0,0.034489241959032246,0.0,0.018071675143920298,0.0,0.05178837789980087,0.0,0.0,0.0,0.027992273842905768,0.0,0.0,0.028903168201587115,0.0,0.1337081186212636,0.0,0.014465998119068457,0.3638316620759959,0.04019497277492989,0.0,0.0,0.015775396037292506,0.18581678522574036,0.04410265980723042
2025-07-31,0.0,0.03957446635487852,0.0,0.0,0.034430917595748234,0.0,0.018002422979878054,0.0,0.050535118354232716,0.0,0.0,0.0,0.02799710874605369,0.0,0.0,0.02907041720771665,0.0,0.13428697804140668,0.0,0.014610719831327324,0.36431679767219627,0.04015701339542764,0.0,0.0,0.015792000033353484,0.18546202483769422,0.04436949666389968
2025-08-01,0.0,0.03947501033986941,0.0,0.0,0.03382449298281713,0.0,0.017669974427343665,0.0,0.050536450231984796,0.0,0.0,0.0,0.028081061704709233,0.0,0.0,0.02883738373505144,0.0,0.1312684993590204,0.0,0.014149707526004375,0.36813857442986503,0.042202982190655255,0.0,0.0,0.015882955762402767,0.1837921528886948,0.04476053138399898
2025-08-04,0.0,0.03865161368175648,0.0,0.0,0.03386887497729488,0.0,0.01746499820746316,0.0,0.050482021009374725,0.0,0.0,0.0,0.028178323876408173,0.0,0.0,0.029339375366211173,0.0,0.13111603997992755,0.0,0.014282591769065316,0.3678200720792831,0.04287208590461218,0.0,0.0,0.01594897059274921,0.18287329953996073,0.04569748351251313
2025-08-05,0.0,0.03860376227341961,0.0,0.0,0.03554639424043797,0.0,0.01747288092531916,0.0,0.05018844346949134,0.0,0.0,0.0,0.02811780384749263,0.0,0.0,0.029247063981005506,0.0,0.13037888047272356,0.0,0.014356615093451423,0.3679969354592586,0.042772942508323517,0.0,0.0,0.015999691734099045,0.1829166528678398,0.0450079345391446
2025-08-06,0.0,0.038477191890432756,0.0,0.0,0.03679048481090593,0.0,0.017403074726992766,0.0,0.05036792339421664,0.0,0.0,0.0,0.0286434843147696,0.0,0.0,0.029139419018646397,0.0,0.13195205475829327,0.0,0.014574969398514725,0.3607845835756846,0.043071657490637245,0.0,0.0,0.015992568616174815,0.18620786396625852,0.045217334355931955
2025-08-07,0.0,0.038795961977005376,0.0,0.0,0.036095739492668776,0.0,0.017460858488901224,0.0,0.04910987468061598,0.0,0.0,0.0,0.028236205311517524,0.0,0.0,0.028992959265436737,0.0,0.13039278439139315,0.0,0.014543062996719527,0.3650863919524995,0.04309298799842609,0.0,0.0,0.016049662725342972,0.18593400414097755,0.0448459745312192
2025-08-08,0.0,0.038315917968244836,0.0,0.0,0.035241077919912295,0.0,0.017256469358559123,0.0,0.049867156138393785,0.0,0.0,0.0,0.028105635151682847,0.0,0.0,0.02908256882697801,0.0,0.1297659469361282,0.0,0.014560290939918587,0.36629587203638364,0.04262906876572172,0.0,0.0,0.016468138735605063,0.1869541074496471,0.04411962667992487
2025-08-12,0.003021719759270458,0.037334863323035955,0.0,0.009132791820337037,0.03211139030543901,0.006887789223690322,0.01614564139997481,0.00032861169639090206,0.04796648502282224,0.0,0.0,0.0004699028375193115,0.026960239805904306,0.0002680367812411784,0.0007996286079514352,0.028012971526115888,0.0,0.12836127297347164,0.0,0.012961999452157917,0.3653589809883027,0.041535945234993876,0.00016188698108208054,0.0,0.0153036710857989,0.18309526385562466,0.043780907318875295
2025-08-13,0.0,0.02947230049546858,0.0,0.0,0.018367162075716943,0.0,0.0,0.0,0.03807853799873486,0.0,0.0,0.0,0.014033996502620672,0.0,0.0,0.014474104622201351,0.0,0.1222502249444261,0.0,0.0,0.364072006007886,0.021031888525851583,0.0,0.0,0.0,0.18153775851485102,0.029537176851653156
2025-08-14,0.0,0.029899384031117825,0.0,0.0,0.01745082404197398,0.0,0.0,0.0,0.037428912141944465,0.0,0.0,0.0,0.013831942328518374,0.0,0.0,0.014310694378498698,0.0,0.14038063413740767,0.0,0.0,0.43743019396282395,0.021007996671906937,0.0,0.0,0.0,0.2180563492620865,0.030244604707569102
2025-08-15,0.0,0.031244280042085192,0.0,0.0,0.01735352003925487,0.0,0.0,0.0,0.037541095307930004,0.0,0.0,0.0,0.013885115550593583,0.0,0.0,0.014357263708663082,0.0,0.14067219514254403,0.0,0.0,0.45171046613601923,0.020643925916864266,0.0,0.0,0.0,0.22719609912974126,0.031156304629108254
2025-08-18,0.0,0.030151970029182514,0.0,0.0,0.01737376810002797,0.0,0.0,0.0,0.03781433040972176,0.0,0.0,0.0,0.013906401147614416,0.0,0.0,0.014287182753327377,0.0,0.1424766936666579,0.0,0.0,0.4581314270312997,0.02029667588904144,0.0,0.0,0.0,0.2270920117791605,0.030730149578780747
2025-08-19,0.0,0.029252468183170486,0.0,0.0,0.017101720080852235,0.0,0.0,0.0,0.037965293852554295,0.0,0.0,0.0,0.013865558609013628,0.0,0.0,0.014309938745354795,0.0,0.14386275338972748,0.0,0.0,0.4625716772905566,0.020456308702971947,0.0,0.0,0.0,0.2256363477948724,0.030822458602616898
2025-08-20,0.0,0.02941533457614109,0.0,0.0,0.016765112828284145,0.0,0.0,0.0,0.038172295362202416,0.0,0.0,0.0,0.013862538410853494,0.0,0.0,0.014346518473027543,0.0,0.1425952528991772,0.0,0.0,0.46322164866669135,0.02096967558960114,0.0,0.0,0.0,0.22568035846525955,0.03224245246770029
2025-08-21,0.0,0.029551488819693168,0.0,0.0,0.01682801926999618,0.0,0.0,0.0,0.03804423895356361,0.0,0.0,0.0,0.014038532334918193,0.0,0.0,0.014517683810376089,0.0,0.14217162859402643,0.0,0.0,0.4619650255929441,0.02085511129785117,0.0,0.0,0.0,0.2279758442297427,0.03202151581775523
2025-08-22,0.0,0.029947588775808526,0.0,0.0,0.016843597323235374,0.0,0.0,0.0,0.038449458000137646,0.0,0.0,0.0,0.014078425662164983,0.0,0.0,0.014599910450246183,0.0,0.14276085053519846,0.0,0.0,0.4611241480921935,0.020875731881581015,0.0,0.0,0.0,0.2281849425777238,0.03181898299603544
2025-08-25,0.0,0.030134219584868647,0.0,0.0,0.016904912428901436,0.0,0.0,0.0,0.038691852859702815,0.0,0.0,0.0,0.014431668133821081,0.0,0.0,0.014939620831766668,0.0,0.146713179743207,0.0,0.0,0.45595029509139123,0.020654349135968107,0.0,0.0,0.0,0.22888624899001742,0.03136763909331261
2025-08-26,0.0,0.030424159779124046,0.0,0.0,0.016997337580679492,0.0,0.0,0.0,0.03879240735848307,0.0,0.0,0.0,0.014555896305574328,0.0,0.0,0.01497860457763983,0.0,0.14685444945237627,0.0,0.0,0.453821021112698,0.020831842834773708,0.0,0.0,0.0,0.23031010646986128,0.031085679429786732
2025-08-27,0.0,0.029968293181513873,0.0,0.0,0.0168921481205236,0.0,0.0,0.0,0.0386732413014772,0.0,0.0,0.0,0.014427948735063768,0.0,0.0,0.014812911501895192,0.0,0.14697393405310194,0.0,0.0,0.4552427370093777,0.02071613676333404,0.0,0.0,0.0,0.22931427014380415,0.03163680368004317
2025-08-28,0.0,0.03003709827837873,0.0,0.0,0.01697968260010521,0.0,0.0,0.0,0.03864630457169957,0.0,0.0,0.0,0.01461105214742837,0.0,0.0,0.014910140186551752,0.0,0.14782503325171475,0.0,0.0,0.4512315342649505,0.020690851141392505,0.0,0.0,0.0,0.23179359681656392,0.03194072524394004
2025-08-29,0.0,0.03004180375644796,0.0,0.0,0.01683097866373674,0.0,0.0,0.0,0.03818638816502812,0.0,0.0,0.0,0.014858824825759863,0.0,0.0,0.01519027827398739,0.0,0.14934714492318873,0.0,0.0,0.44868055365700943,0.0206136639860115,0.0,0.0,0.0,0.2333121575668351,0.031598995529221935
2025-09-01,0.0,0.029727828186247383,0.0,0.0,0.016660068283740462,0.0,0.0,0.0,0.03773857859795631,0.0,0.0,0.0,0.014754664304602443,0.0,0.0,0.015004616553589261,0.0,0.1470017986788796,0.0,0.0,0.4519613307091844,0.020453428960187717,0.0,0.0,0.0,0.2331154529275252,0.032252013384819575
2025-09-02,0.0,0.02956185447541082,0.0,0.0,0.01626109400001543,0.0,0.0,0.0,0.03730929589953246,0.0,0.0,0.0,0.014966889008332814,0.0,0.0,0.015373956547532618,0.0,0.14944395989987463,0.0,0.0,0.45025665490731653,0.020155367046725263,0.0,0.0,0.0,0.2340051255970578,0.031355527620734285
2025-09-03,0.0,0.029025402100363328,0.0,0.0,0.015604053948608507,0.0,0.0,0.0,0.03759182268577178,0.0,0.0,0.0,0.0147597319814251,0.0,0.0,0.015743759721297476,0.0,0.14945340021192927,0.0,0.0,0.4498807395135304,0.02039337603443759,0.0,0.0,0.0,0.23409411089523105,0.03212530353975717
2025-09-04,0.0,0.02936948827583646,0.0,0.0,0.015595462475292417,0.0,0.0,0.0,0.03794075646737838,0.0,0.0,0.0,0.01473557058434999,0.0,0.0,0.015836880946005015,0.0,0.14911128522316477,0.0,0.0,0.4502221655773864,0.02036347538322972,0.0,0.0,0.0,0.23345320014804205,0.0320557758614199
2025-09-05,0.0,0.02956609258323444,0.0,0.0,0.015853394539743756,0.0,0.0,0.0,0.03859016781498957,0.0,0.0,0.0,0.014957395291695201,0.0,0.0,0.016142936415867233,0.0,0.1502014762756932,0.0,0.0,0.44932252838525566,0.02043499103013075,0.0,0.0,0.0,0.23151489910238315,0.03210363390863967
2025-09-08,0.0,0.029648239981865054,0.0,0.0,0.016304147057958327,0.0,0.0,0.0,0.0385067878992883,0.0,0.0,0.0,0.015112103136101264,0.0,0.0,0.01608900499417239,0.0,0.15138953307914998,0.0,0.0,0.4460958378773177,0.020515204714274978,0.0,0.0,0.0,0.23301811045236553,0.03201468912041833
2025-09-09,0.0,0.029090791618988192,0.0,0.0013461365344529556,0.01704931813787574,0.002550885398578789,0.0,0.000717930154069324,0.037158615967989715,0.0,0.0,0.00044332712250165984,0.014636883454036374,0.0007704996592165335,0.00021409262710627813,0.01553639902851355,0.0,0.1500534664043069,0.00013430120052126788,0.0,0.44587593808287124,0.02111907441629516,0.0001647468333828633,0.0,0.0,0.23082175590121992,0.03231583745807365
2025-09-10,0.0,0.020058810878154035,0.0,0.0,0.016324383113170395,0.0,0.0,0.0,0.025133167932602566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14243431485144595,0.0,0.0,0.450141115066207,0.020205056835184282,0.0,0.0,0.0,0.2256869480590066,0.01604133790781876
2025-09-11,0.0,0.019640109979222192,0.0,0.0,0.016584717377579907,0.0,0.0,0.0,0.024812907157610524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147783015969174,0.0,0.0,0.49061703953296276,0.020270683914367607,0.0,0.0,0.0,0.2483173813520868,0.015684530673480072
2025-09-12,0.0,0.01969832028248163,0.0,0.0,0.016620022512648956,0.0,0.0,0.0,0.024848153770202178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14812383349618669,0.0,0.0,0.4979097707131882,0.02024776753626348,0.0,0.0,0.0,0.2521139372152481,0.015662712547195947
2025-09-16,0.0,0.01958391411407868,0.0,0.0,0.016426175490073656,0.0,0.0,0.0,0.0250764764838333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1471671061812003,0.0,0.0,0.49522280346185865,0.02015515258209787,0.0,0.0,0.0,0.25760585882961434,0.016085461394883448
2025-09-17,0.0,0.019557287603733008,0.0,0.0,0.016070708211232406,0.0,0.0,0.0,0.025300423634583295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14667794051745997,0.0,0.0,0.4976252095343072,0.0201950897767573,0.0,0.0,0.0,0.2565787393406313,0.015997727284877573
2025-09-18,0.0,0.019610418625058138,0.0,0.0,0.015992386816907903,0.0,0.0,0.0,0.025255477406614317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1490012780052125,0.0,0.0,0.4957106724304702,0.020257605552833284,0.0,0.0,0.0,0.2570217736309044,0.01584083608464561
2025-09-19,0.0,0.020219220061945088,0.0,0.0,0.016152859037830362,0.0,0.0,0.0,0.025226802274468513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1507105789327389,0.0,0.0,0.4921935381092229,0.02042855599987166,0.0,0.0,0.0,0.258211041567538,0.015541508027614734
2025-09-22,0.0,0.02031523640969104,0.0,0.0,0.01597176270816197,0.0,0.0,0.0,0.025403768538398843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15027057433039934,0.0,0.0,0.4894088574481564,0.02026177968391519,0.0,0.0,0.0,0.2612884483192155,0.015772775570606325
2025-09-24,0.0,0.020230103706130043,0.0,0.0,0.016804679089337908,0.0,0.0,0.0,0.0250822683937065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483116193406878,0.0,0.0,0.4879786603312568,0.02035141870106582,0.0,0.0,0.0,0.2641011462730262,0.01583465048561437
2025-09-25,0.0,0.02018814038466961,0.0,0.0,0.016559450445617945,0.0,0.0,0.0,0.025181030330322166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14686005367958455,0.0,0.0,0.4858341804989566,0.02036690037434807,0.0,0.0,0.0,0.26801012568610993,0.01570368610723586
2025-09-26,0.0,0.0203265799377644,0.0,0.0,0.01657053465153203,0.0,0.0,0.0,0.025193932200886626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14670975051499374,0.0,0.0,0.4872235071411922,0.020722403546624045,0.0,0.0,0.0,0.2667373685239028,0.015222321148561008
2025-09-29,0.0,0.020184189522363893,0.0,0.0,0.017022549178186137,0.0,0.0,0.0,0.024894122874595775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14643295129393466,0.0,0.0,0.48727511331412593,0.020563658279191956,0.0,0.0,0.0,0.2669894609476645,0.015335473603583739
2025-09-30,0.0,0.02085082801300474,0.0,0.0,0.01689230615339294,0.0,0.0,0.0,0.024818059491669594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14677449602927634,0.0,0.0,0.4870771617952492,0.02069513719331593,0.0,0.0,0.0,0.2660505627195024,0.015533605581116942
2025-10-01,0.0,0.020337147552627163,0.0,0.0,0.016371491515617898,0.0,0.0,0.0,0.024754642717746998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14658890044846526,0.0,0.0,0.49097103835663514,0.02070131947126361,0.0,0.0,0.0,0.26321383231355766,0.015744180881444973
2025-10-02,0.0,0.020092607456332325,0.0,0.0,0.01626144610497096,0.0,0.0,0.0,0.02478986756763236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475726277179154,0.0,0.0,0.48849161205793595,0.020546066066237934,0.0,0.0,0.0,0.26554101903884986,0.015377671860135583
2025-10-03,0.0,0.020349060414785847,0.0,0.0,0.016231740797786373,0.0,0.0,0.0,0.02498104498391025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1470798106141178,0.0,0.0,0.4916845215971042,0.021192476797980867,0.0,0.0,0.0,0.261821501635185,0.015338775111620892
2025-10-06,0.0,0.020087470907389632,0.0,0.0,0.017789034037589007,0.0,0.0,0.0,0.025794533021837984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14630201600785137,0.0,0.0,0.4897517859832588,0.020922619327799208,0.0,0.0,0.0,0.2623774069301258,0.015672737448036732
2025-10-07,0.0,0.01995579555291774,0.0,0.0,0.017758787322217185,0.0,0.0,0.0,0.02630319160953579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14676885508203935,0.0,0.0,0.48785461537344044,0.020738494605016648,0.0,0.0,0.0,0.26375192917538276,0.015561779091516625
2025-10-08,0.0,0.02032376759730051,0.0,0.0,0.018400136641597797,0.0,0.0,0.0,0.026072997953646232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1481542478372879,0.0,0.0,0.4817629844099018,0.02077121902687974,0.0,0.0,0.0,0.2682923654812767,0.014921137413153476
2025-10-09,0.0,0.019782284154679978,0.0,0.0014201719063123412,0.016554858069215302,0.0004729095495202278,0.0,0.0014271154833635003,0.024395092281536135,0.0,0.0,0.0004077647853935331,0.00014555429693487707,0.0,0.0007929931089942874,0.000250718667288311,0.0,0.1486411363940556,0.0,0.00032669919722810273,0.47644938547401955,0.021269697019225795,0.00044291910922462517,8.587522785206882e-05,0.0,0.2708971316566554,0.016237693618500457
2025-10-10,0.0,0.010006593846113718,0.0,0.0,0.0,0.0,0.0,0.0,0.012693265760595455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14209889178158785,0.0,0.0,0.48178794335281905,0.02099107624253662,0.0,0.0,0.0,0.2600645930604262,0.01563831362121317
2025-10-14,0.0,0.009909086400867635,0.0,0.0,0.0,0.0,0.0,0.0,0.012696984203521382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14734956963216014,0.0,0.0,0.5134887585625063,0.021220589479738337,0.0,0.0,0.0,0.27125161573841794,0.015741342073667463
2025-10-15,0.0,0.01003605752790988,0.0,0.0,0.0,0.0,0.0,0.0,0.01276300899500892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14697939645395616,0.0,0.0,0.5170978981583475,0.02110050781522395,0.0,0.0,0.0,0.2720774757751876,0.015682708838898895
2025-10-16,0.0,0.0099793089087934,0.0,0.0,0.0,0.0,0.0,0.0,0.012813502030000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145461112907836,0.0,0.0,0.5223068798365088,0.020995990337166988,0.0,0.0,0.0,0.27072898285676517,0.01549156515524121
2025-10-17,0.0,0.009668896173983156,0.0,0.0,0.0,0.0,0.0,0.0,0.012704907917751215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14470645206897403,0.0,0.0,0.5299633617670847,0.02119567171211528,0.0,0.0,0.0,0.2646687559254697,0.015548191383919163
2025-10-20,0.0,0.009944342399237716,0.0,0.0,0.0,0.0,0.0,0.0,0.012844240956950907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14614120256033986,0.0,0.0,0.5263700824535865,0.02098654721652837,0.0,0.0,0.0,0.26751136481252613,0.015354920091726192
2025-10-21,0.0,0.009829771635832187,0.0,0.0,0.0,0.0,0.0,0.0,0.012801067720769542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1464220610475106,0.0,0.0,0.5278785656091454,0.02074386208270099,0.0,0.0,0.0,0.2661493206403924,0.015331461806006518
2025-10-22,0.0,0.00967981513517844,0.0,0.0,0.0,0.0,0.0,0.0,0.013178134289295559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14810116742220183,0.0,0.0,0.5251096025534568,0.020628144935474775,0.0,0.0,0.0,0.2673267718306516,0.015135324981101374
2025-10-23,0.0,0.009593537095002571,0.0,0.0,0.0,0.0,0.0,0.0,0.01311236929500462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14572504161095912,0.0,0.0,0.5243581657621682,0.020752500646125376,0.0,0.0,0.0,0.2707494205466769,0.01486860381073801
2025-10-24,0.0,0.00944599326477744,0.0,0.0,0.0,0.0,0.0,0.0,0.013221853598459739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14799004667287843,0.0,0.0,0.5229765391515929,0.02054435073175761,0.0,0.0,0.0,0.27023532891422564,0.014748265222714285
2025-10-27,0.0,0.00943908230224612,0.0,0.0,0.0,0.0,0.0,0.0,0.013363381807579417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1490984609599608,0.0,0.0,0.5223055770193602,0.02033537833124247,0.0,0.0,0.0,0.27013425029727495,0.014501221029231612
2025-10-28,0.0,0.009575963804506881,0.0,0.0,0.0,0.0,0.0,0.0,0.013356226621548855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14912136053804023,0.0,0.0,0.5229171016960611,0.020506344228817225,0.0,0.0,0.0,0.2688834568439342,0.014805151868415082
2025-10-29,0.0,0.009673123766589941,0.0,0.0,0.0,0.0,0.0,0.0,0.013344287379825457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14871287842869693,0.0,0.0,0.5223334334293794,0.02034817175464439,0.0,0.0,0.0,0.2700674192588423,0.014680412784989163
2025-10-30,0.0,0.009809387383094304,0.0,0.0,0.0,0.0,0.0,0.0,0.01345516744838732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1499543600903511,0.0,0.0,0.5169547350463195,0.020336212624806106,0.0,0.0,0.0,0.27401521747106033,0.01463803931198181
2025-10-31,0.0,0.009809155626272712,0.0,0.0,0.0,0.0,0.0,0.0,0.01321078556019046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1503958223234819,0.0,0.0,0.5161451193521019,0.02207646899363299,0.0,0.0,0.0,0.27439365395893883,0.013135006675523975
2025-11-04,0.0,0.009863862611641737,0.0,0.0,0.0,0.0,0.0,0.0,0.01334497707535578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15174783219894394,0.0,0.0,0.5087570337843662,0.021841540479190975,0.0,0.0,0.0,0.28036337212964935,0.013243462194275418
2025-11-05,0.0,0.009888980422830982,0.0,0.0,0.0,0.0,0.0,0.0,0.013104838921275582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16013768508105017,0.0,0.0,0.5011514463390413,0.022719155145723303,0.0,0.0,0.0,0.27859938464994893,0.013544540753502593
2025-11-06,0.0,0.009939822707628169,0.0,0.0,0.0,0.0,0.0,0.0,0.013391031536156575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1628765798185594,0.0,0.0,0.4975960467039314,0.022808369066247967,0.0,0.0,0.0,0.2794207807864771,0.013122272381400964
2025-11-07,0.0,0.009864107530647136,0.0,0.0,0.0,0.0,0.0,0.0,0.013288523344375792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16212168955101192,0.0,0.0,0.49876199787555775,0.023111133789675158,0.0,0.0,0.0,0.27874958166021024,0.013258690225899003
2025-11-10,0.006478952019208534,0.008619824036556912,0.0,0.0004832091119941523,0.0,0.003192635306938233,0.0,0.000249655471730537,0.011495338176218993,0.0,0.0,0.0,0.0,0.0002598306387857775,0.0,0.0,0.0,0.15815028548223894,0.0,0.0,0.49225622172924055,0.023139185969862672,0.0,0.0,0.0,0.28261827761933456,0.013056584437890244
2025-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1493742754788819,0.0,0.0,0.49504020036521534,0.02300511740887825,0.0,0.0,0.0,0.28018131913898436,0.0
2025-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1598149473387459,0.0,0.0,0.5192028144573754,0.023215134368724872,0.0,0.0,0.0,0.2930430868882995,0.0
2025-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15888477418771013,0.0,0.0,0.5160694681400312,0.023303771762502645,0.0,0.0,0.0,0.29893688008560826,0.0
2025-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15888934906264815,0.0,0.0,0.5153428070504353,0.023209667308764583,0.0,0.0,0.0,0.30103140987433186,0.0
2025-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15518975184947423,0.0,0.0,0.5190255066183728,0.023122065873502705,0.0,0.0,0.0,0.30177352655093215,0.0
2025-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15323288600019994,0.0,0.0,0.5301304353480072,0.023534477851406544,0.0,0.0,0.0,0.2921922446194527,0.0
2025-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15197747214189372,0.0,0.0,0.5275031391436124,0.023534260845492743,0.0,0.0,0.0,0.2960779001546765,0.0
2025-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151809899715638,0.0,0.0,0.5239971914767008,0.023719925380045324,0.0,0.0,0.0,0.2995723760252361,0.0
2025-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520894494091576,0.0,0.0,0.5288848714902221,0.023676348619694306,0.0,0.0,0.0,0.2944497544333087,0.0
2025-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1541344041983721,0.0,0.0,0.5259069785830002,0.02353211538743603,0.0,0.0,0.0,0.29552142574922924,0.0
2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538293371375009,0.0,0.0,0.5253521296027125,0.023663242259652342,0.0,0.0,0.0,0.29626805299477116,0.0
2025-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15422882285084186,0.0,0.0,0.5258152228022083,0.023968831294427367,0.0,0.0,0.0,0.2950939266189864,0.0
2025-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15493870521059475,0.0,0.0,0.5267609844651666,0.02373145333989227,0.0,0.0,0.0,0.2936820946401622,0.0
