date,7267.T,9501.T,5401.T,8604.T,9432.T,4755.T,5020.T,7201.T,9434.T,7733.T,4005.T,7261.T,2801.T,7211.T,6471.T
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.05529533797474879,0.05453519818928546,0.06677486953075079,0.06311375586379796,0.07413318282647682,0.07373681327358643,0.0775633166295926,0.07017210182933593,0.07150764641076741,0.06683431820841809,0.07769960761451375,0.0700689114964508,0.06681318145312046,0.04762056666395969,0.06413119203519504
2023-02-15,0.0,0.07499376666304057,0.09043981324248718,0.08449008109259681,0.1441172263599981,0.145730421718623,0.08771380083621196,0.09478522673786546,0.11374597974839208,0.0,0.09208299077716496,0.0,0.0,0.07190069282361984,0.0
2023-02-16,0.0,0.047359804139574684,0.05606781763135944,0.05357673367806681,0.17448724745730657,0.18212720042233477,0.09436232568250537,0.11946924560726442,0.11541484190259009,0.0,0.11019467049942555,0.0,0.0,0.04694011297957234,0.0
2023-02-17,0.0,0.05094522178209353,0.05844480155329133,0.054827423501554846,0.20776166627703485,0.17334482968541726,0.09671635825137298,0.12529856186724975,0.12040369592414403,0.0,0.11225744115784142,0.0,0.0,0.0,0.0
2023-02-20,0.0,0.0555844948217039,0.060228495604386076,0.049809785039160066,0.24857755549430002,0.15246028797624803,0.09989665361885824,0.1181644783480773,0.10690858589544702,0.0,0.10836966320181923,0.0,0.0,0.0,0.0
2023-02-21,0.0,0.04156999468358893,0.05732900685105695,0.049586472766552286,0.28785735226926973,0.1466003476944163,0.09766466687548951,0.11662245187034495,0.09760472585158163,0.0,0.10516498113769976,0.0,0.0,0.0,0.0
2023-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15,0.0720931814299723,0.06709568543207461,0.06477572001747013,0.07374552954674851,0.07097132214559883,0.06720466800243566,0.056246825540217565,0.0666024433280474,0.05878508279490546,0.06568239854734899,0.06655651607530376,0.06916731672584206,0.07477519996035387,0.05504893154338084,0.07124917891030005
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13,0.06915184349315057,0.05452893415656196,0.06816210596494009,0.06229447821946812,0.061732032209921114,0.06922714461446426,0.06922929653131872,0.07087676169113016,0.06527129670886218,0.0641565796523741,0.06649794195256738,0.06789648312636612,0.07345195747208508,0.06742593134008147,0.07009721286670859
2023-04-14,0.0,0.0767242071430826,0.09148740939508716,0.07876508139439138,0.08062842346183781,0.11530987948086777,0.08190346097016597,0.09181787402737922,0.09534788088966216,0.0,0.07216101792825741,0.0,0.0,0.08861593656255683,0.1272388287467118
2023-04-17,0.0,0.04622984632915791,0.08143314607325672,0.07919510020434564,0.09444421583376394,0.10174569523099873,0.08012724088488753,0.08660781194332792,0.14793492111673842,0.0,0.06990955554528769,0.0,0.0,0.08798269439847424,0.12438977243976125
2023-04-18,0.0,0.0,0.075938335033982,0.07350011275709699,0.1138437915225267,0.09834286064428133,0.07005880404253946,0.08006875844994646,0.22764497683761808,0.0,0.0658340011817088,0.0,0.0,0.08086857923632697,0.11389978029397313
2023-04-19,0.0,0.0,0.07192646463907991,0.06890233347046607,0.12965110626079968,0.09205887317314021,0.06530814356583146,0.06380939404722413,0.2686254995257324,0.0,0.061481304561546726,0.0,0.0,0.0737835953130076,0.10445328544317188
2023-04-20,0.0,0.0,0.0699977702927668,0.052977676922159996,0.11131039035335027,0.09147074437658927,0.062278114644390724,0.06286750487535007,0.319035817464957,0.0,0.05991250196975691,0.0,0.0,0.07019196642360549,0.09995751267707344
2023-04-21,0.0,0.0,0.07237292594125781,0.056235275030772774,0.1101446049389736,0.09297154871110186,0.0642278431254708,0.06322804747490504,0.30540331008837607,0.0,0.06204046612990132,0.0,0.0,0.070863180847693,0.10251279771154774
2023-04-24,0.0,0.0,0.07323247240973595,0.061063254620456184,0.13135839921816317,0.09963198633951449,0.06559789655692279,0.06756875008382741,0.2609600953574783,0.0,0.06517026271180773,0.0,0.0,0.07169768243422478,0.103719200267869
2023-04-25,0.0,0.0,0.07020132125780806,0.0638186944864529,0.15700751417561395,0.09339628407847413,0.06548881868113895,0.05864219075341649,0.252928499712334,0.0,0.06461478503916028,0.0,0.0,0.07138388115726922,0.10251801065833213
2023-04-26,0.0,0.0,0.07133132583351215,0.04480965707679349,0.1559082023076764,0.09697951616883033,0.06646924570321955,0.061979353305115836,0.2681514760505746,0.0,0.06227265988956734,0.0,0.0,0.07045182878900695,0.10164673487570346
2023-04-27,0.0,0.0,0.07201267381030049,0.0,0.18428405699026854,0.0938712005348009,0.060846085031209654,0.06861914484106926,0.2563008448626991,0.0,0.06996957359731391,0.0,0.0,0.07933177889077316,0.11476464144156491
2023-04-28,0.0,0.0,0.06870767860873593,0.0,0.22217245753820614,0.09166007273215834,0.060083451494716396,0.058992724660972516,0.24785038680694813,0.0,0.06610173206440036,0.0,0.0,0.07596421017558004,0.10846728591828209
2023-05-01,0.0,0.0,0.061848109228836455,0.0,0.26225490862189704,0.08458597602613661,0.056088520046043346,0.05495646447797461,0.281986045396368,0.0,0.05769683845154612,0.0,0.0,0.06384147277555755,0.07674166497564011
2023-05-02,0.0,0.0,0.05603009189644771,0.0,0.2930964370353731,0.07670414959868148,0.05102294633834866,0.051047026410402374,0.2912673258207134,0.0,0.05154333114931483,0.0,0.0,0.05766477840294898,0.07162391334776946
2023-05-08,0.0,0.0,0.047983138702758256,0.0,0.31087684503040347,0.070712537361324,0.04684359547643484,0.04836360852748764,0.3085017213520227,0.0,0.04515206631043558,0.0,0.0,0.05046065323183773,0.07110583400729563
2023-05-09,0.0,0.0,0.0,0.0,0.3525771980339266,0.0698425940027022,0.05032704639541299,0.053338889362632806,0.30552566072636755,0.0,0.04862485247097524,0.0,0.0,0.05581918438617074,0.06394457462181186
2023-05-10,0.0,0.0,0.0,0.0,0.40778511785635746,0.0751191305967175,0.05298112041501165,0.05659384100356971,0.3029856276947727,0.0,0.05122987293113743,0.0,0.0,0.05330528950243363,0.0
2023-05-11,0.0,0.0,0.0,0.0,0.5034563203570783,0.08232514836327615,0.058311228456729904,0.05976665553780099,0.2503928140037389,0.0,0.04574783328137566,0.0,0.0,0.0,0.0
2023-05-12,0.0,0.0,0.0,0.0,0.5623980105311938,0.07858675762911631,0.05228296913166708,0.0585355143633628,0.2064848773002086,0.0,0.04171187104445152,0.0,0.0,0.0,0.0
2023-05-15,0.0,0.0,0.0,0.0,0.6261230757816572,0.07064681374221592,0.05008141316720767,0.055114266425964405,0.19803443088295478,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-16,0.0020978501781223277,0.003334723611708238,0.0014163344695364705,0.0015262938345856937,0.6381555604950145,0.06229399415829183,0.048603888053583885,0.052128773417548804,0.1784833765770684,0.0032820935823253098,0.0023157426139610864,0.0019811454315824713,0.0014882847959586235,0.002891938780712299,0.0
2023-05-17,0.0,0.0,0.0,0.0,0.587835074533627,0.08199304243680608,0.059799126916120895,0.06532594006780686,0.20504681604563912,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-18,0.0,0.0,0.0,0.0,0.5676604367212625,0.07964577593296311,0.05853305473459038,0.05569491047125476,0.2384658221399293,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,0.0,0.0,0.0,0.0,0.5446659477635025,0.07524996434906861,0.05394674838111509,0.05425256317484401,0.2718847763314698,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-22,0.0,0.0,0.0,0.0,0.4602574601071673,0.08194774103829791,0.05846124446731036,0.054301841673424944,0.34503171271379945,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-23,0.0,0.0,0.0,0.0,0.4238171127151045,0.0,0.05914901308183748,0.0576890838205377,0.45934479038252035,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-24,0.0,0.0,0.0,0.0,0.36948617164996583,0.0,0.05017363860420589,0.05228528308014488,0.5280549066656833,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25,0.0,0.0,0.0,0.0,0.25187639436801224,0.0,0.05234587950413522,0.04651705802071016,0.6492606681071423,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26,0.0,0.0,0.0,0.0,0.17372664319739545,0.0,0.05061058946014646,0.0,0.775662767342458,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-29,0.0,0.0,0.0,0.0,0.1373256535757862,0.0,0.04584723349174507,0.0,0.8168271129324688,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-30,0.0,0.0,0.0,0.0,0.09848003836218161,0.0,0.04613712811784501,0.0,0.8553828335199735,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31,0.0,0.0,0.0,0.0,0.07704583745529389,0.0,0.04523747557435405,0.0,0.8777166869703521,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0,0.0,0.06849108516029448,0.0,0.03624169168475267,0.0,0.8952672231549529,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02,0.0,0.0,0.0,0.0,0.0587846590816187,0.0,0.0,0.0,0.9412153409183813,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05,0.0,0.0,0.0,0.0,0.04601013981172798,0.0,0.0,0.0,0.953989860188272,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06,0.0,0.0,0.0,0.0,0.05094999730860399,0.0,0.0,0.0,0.949050002691396,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07,0.0,0.0,0.0,0.0,0.05007708418350792,0.0,0.0,0.0,0.949922915816492,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08,0.0,0.0,0.0,0.0,0.04952032274071949,0.0,0.0,0.0,0.9504796772592805,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09,0.0,0.0,0.0,0.0,0.06588430476923274,0.0,0.0,0.0,0.9341156952307672,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12,0.0,0.0,0.0,0.0,0.07309828440632195,0.0,0.0,0.0,0.9269017155936781,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13,0.0,0.0019319443040089546,0.0,0.0,0.06956406705785034,0.0019742447998105563,0.001183084567711693,0.000774526938272313,0.9176894551880922,0.002537303916192793,0.0020275761369831576,0.0,0.0006309454577061023,0.0012727687435887553,0.00041408288978318064
2023-06-14,0.0,0.0,0.0,0.0,0.06452521388777538,0.0,0.0,0.0,0.9354747861122247,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15,0.0,0.0,0.0,0.0,0.06301966227518638,0.0,0.0,0.0,0.9369803377248137,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,0.0,0.0,0.0,0.0,0.0622447145849591,0.0,0.0,0.0,0.9377552854150409,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,0.0,0.0,0.0,0.0,0.059601621850300275,0.0,0.0,0.0,0.9403983781496996,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20,0.0,0.0,0.0,0.0,0.04227108965654494,0.0,0.0,0.0,0.9577289103434551,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21,0.0,0.0,0.0,0.0,0.02860866367281554,0.0,0.0,0.0,0.9713913363271843,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-22,0.0,0.0,0.0,0.0,0.022790603680038178,0.0,0.0,0.0,0.9772093963199618,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,0.0,0.0,0.0,0.0,0.020892725061748888,0.0,0.0,0.0,0.9791072749382512,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-26,0.0,0.0,0.0,0.0,0.01808990598976795,0.0,0.0,0.0,0.9819100940102321,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27,0.0,0.0,0.0,0.0,0.015364929086877647,0.0,0.0,0.0,0.9846350709131223,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11,0.0,0.0,0.0,0.0,0.000413278184892845,0.002405565531702845,0.0004823638832733765,0.0003064786718070265,0.995386915278448,0.00025168118186249004,0.0005661538616193253,0.0,0.00018756340639384096,0.0,0.0
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07,0.06716146795708729,0.07211313240525524,0.0658372992178982,0.06652313877688192,0.061896427422696576,0.05202380413354724,0.06660746257504548,0.05915053921837322,0.06554185996921999,0.07637619696337984,0.07091584786620023,0.060444788875065915,0.07200931255586843,0.06984186857749256,0.07355685348598791
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
