date,9432.T,9433.T,2914.T,3382.T
2021-11-22,0.25943231079676776,0.253433146006925,0.24442161045993333,0.23977052235830718
2021-11-24,0.2587585701297687,0.2556406432777147,0.2429238764206426,0.24032439659034863
2021-11-25,0.2601792708733862,0.2571662861092987,0.24110981372331788,0.23980040789143078
2021-11-26,0.0,0.0,0.0,0.0
2021-11-29,0.0,0.0,0.0,0.0
2021-11-30,0.0,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0,0.0
2021-12-02,0.0,0.0,0.0,0.0
2021-12-03,0.0,0.0,0.0,0.0
2021-12-06,0.0,0.0,0.0,0.0
2021-12-07,0.0,0.0,0.0,0.0
2021-12-08,0.0,0.0,0.0,0.0
2021-12-09,0.0,0.0,0.0,0.0
2021-12-10,0.0,0.0,0.0,0.0
2021-12-13,0.0,0.0,0.0,0.0
2021-12-14,0.0,0.0,0.0,0.0
2021-12-15,0.0,0.0,0.0,0.0
2021-12-16,0.0,0.0,0.0,0.0
2021-12-17,0.0,0.0,0.0,0.0
2021-12-20,0.0,0.0,0.0,0.0
2021-12-21,0.0,0.0,0.0,0.0
2021-12-22,0.0,0.0,0.0,0.0
2021-12-23,0.0,0.0,0.0,0.0
2021-12-24,0.0,0.0,0.0,0.0
2021-12-27,0.0,0.0,0.0,0.0
2021-12-28,0.0,0.0,0.0,0.0
2021-12-29,0.0,0.0,0.0,0.0
2021-12-30,0.0,0.0,0.0,0.0
2022-01-04,0.0,0.0,0.0,0.0
2022-01-05,0.0,0.0,0.0,0.0
2022-01-06,0.0,0.0,0.0,0.0
2022-01-07,0.0,0.0,0.0,0.0
2022-01-11,0.0,0.0,0.0,0.0
2022-01-12,0.0,0.0,0.0,0.0
2022-01-13,0.0,0.0,0.0,0.0
2022-01-14,0.0,0.0,0.0,0.0
2022-01-17,0.0,0.0,0.0,0.0
2022-01-18,0.0,0.0,0.0,0.0
2022-01-19,0.0,0.0,0.0,0.0
2022-01-20,0.0,0.0,0.0,0.0
2022-01-21,0.0,0.0,0.0,0.0
2022-01-24,0.0,0.0,0.0,0.0
2022-01-25,0.0,0.0,0.0,0.0
2022-01-26,0.0,0.0,0.0,0.0
2022-01-27,0.0,0.0,0.0,0.0
2022-01-28,0.0,0.0,0.0,0.0
2022-01-31,0.0,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0,0.0
2022-02-02,0.0,0.0,0.0,0.0
2022-02-03,0.0,0.0,0.0,0.0
2022-02-04,0.0,0.0,0.0,0.0
2022-02-07,0.0,0.0,0.0,0.0
2022-02-08,0.0,0.0,0.0,0.0
2022-02-09,0.0,0.0,0.0,0.0
2022-02-10,0.0,0.0,0.0,0.0
2022-02-14,0.0,0.0,0.0,0.0
2022-02-15,0.0,0.0,0.0,0.0
2022-02-16,0.0,0.0,0.0,0.0
2022-02-17,0.0,0.0,0.0,0.0
2022-02-18,0.0,0.0,0.0,0.0
2022-02-21,0.0,0.0,0.0,0.0
2022-02-22,0.0,0.0,0.0,0.0
2022-02-24,0.0,0.0,0.0,0.0
2022-02-25,0.0,0.0,0.0,0.0
2022-02-28,0.0,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0,0.0
2022-03-02,0.0,0.0,0.0,0.0
2022-03-03,0.0,0.0,0.0,0.0
2022-03-04,0.0,0.0,0.0,0.0
2022-03-07,0.0,0.0,0.0,0.0
2022-03-08,0.0,0.0,0.0,0.0
2022-03-09,0.0,0.0,0.0,0.0
2022-03-10,0.0,0.0,0.0,0.0
2022-03-11,0.0,0.0,0.0,0.0
2022-03-14,0.0,0.0,0.0,0.0
2022-03-15,0.0,0.0,0.0,0.0
2022-03-16,0.0,0.0,0.0,0.0
2022-03-17,0.0,0.0,0.0,0.0
2022-03-18,0.0,0.0,0.0,0.0
2022-03-22,0.0,0.0,0.0,0.0
2022-03-23,0.0,0.0,0.0,0.0
2022-03-24,0.0,0.0,0.0,0.0
2022-03-25,0.0,0.0,0.0,0.0
2022-03-28,0.0,0.0,0.0,0.0
2022-03-29,0.0,0.0,0.0,0.0
2022-03-30,0.0,0.0,0.0,0.0
2022-03-31,0.0,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0,0.0
2022-04-04,0.0,0.0,0.0,0.0
2022-04-05,0.0,0.0,0.0,0.0
2022-04-06,0.0,0.0,0.0,0.0
2022-04-07,0.0,0.0,0.0,0.0
2022-04-08,0.0,0.0,0.0,0.0
2022-04-11,0.0,0.0,0.0,0.0
2022-04-12,0.0,0.0,0.0,0.0
2022-04-13,0.0,0.0,0.0,0.0
2022-04-14,0.0,0.0,0.0,0.0
2022-04-15,0.0,0.0,0.0,0.0
2022-04-18,0.0,0.0,0.0,0.0
2022-04-19,0.0,0.0,0.0,0.0
2022-04-20,0.0,0.0,0.0,0.0
2022-04-21,0.0,0.0,0.0,0.0
2022-04-22,0.0,0.0,0.0,0.0
2022-04-25,0.0,0.0,0.0,0.0
2022-04-26,0.0,0.0,0.0,0.0
2022-04-27,0.0,0.0,0.0,0.0
2022-04-28,0.0,0.0,0.0,0.0
2022-05-02,0.0,0.0,0.0,0.0
2022-05-06,0.0,0.0,0.0,0.0
2022-05-09,0.0,0.0,0.0,0.0
2022-05-10,0.0,0.0,0.0,0.0
2022-05-11,0.0,0.0,0.0,0.0
2022-05-12,0.0,0.0,0.0,0.0
2022-05-13,0.0,0.0,0.0,0.0
2022-05-16,0.0,0.0,0.0,0.0
2022-05-17,0.0,0.0,0.0,0.0
2022-05-18,0.0,0.0,0.0,0.0
2022-05-19,0.0,0.0,0.0,0.0
2022-05-20,0.0,0.0,0.0,0.0
2022-05-23,0.0,0.0,0.0,0.0
2022-05-24,0.0,0.0,0.0,0.0
2022-05-25,0.0,0.0,0.0,0.0
2022-05-26,0.0,0.0,0.0,0.0
2022-05-27,0.0,0.0,0.0,0.0
2022-05-30,0.0,0.0,0.0,0.0
2022-05-31,0.0,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0,0.0
2022-06-02,0.0,0.0,0.0,0.0
2022-06-03,0.0,0.0,0.0,0.0
2022-06-06,0.0,0.0,0.0,0.0
2022-06-07,0.0,0.0,0.0,0.0
2022-06-08,0.0,0.0,0.0,0.0
2022-06-09,0.0,0.0,0.0,0.0
2022-06-10,0.24963412803141796,0.24901810820289874,0.25153442737318443,0.24981333639249884
2022-06-13,0.0,0.0,0.0,0.0
2022-06-14,0.0,0.0,0.0,0.0
2022-06-15,0.0,0.0,0.0,0.0
2022-06-16,0.0,0.0,0.0,0.0
2022-06-17,0.0,0.0,0.0,0.0
2022-06-20,0.0,0.0,0.0,0.0
2022-06-21,0.0,0.0,0.0,0.0
2022-06-22,0.0,0.0,0.0,0.0
2022-06-23,0.0,0.0,0.0,0.0
2022-06-24,0.0,0.0,0.0,0.0
2022-06-27,0.0,0.0,0.0,0.0
2022-06-28,0.0,0.0,0.0,0.0
2022-06-29,0.0,0.0,0.0,0.0
2022-06-30,0.0,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0,0.0
2022-07-04,0.0,0.0,0.0,0.0
2022-07-05,0.0,0.0,0.0,0.0
2022-07-06,0.0,0.0,0.0,0.0
2022-07-07,0.0,0.0,0.0,0.0
2022-07-08,0.0,0.0,0.0,0.0
2022-07-11,0.0,0.0,0.0,0.0
2022-07-12,0.0,0.0,0.0,0.0
2022-07-13,0.0,0.0,0.0,0.0
2022-07-14,0.0,0.0,0.0,0.0
2022-07-15,0.0,0.0,0.0,0.0
2022-07-19,0.0,0.0,0.0,0.0
2022-07-20,0.0,0.0,0.0,0.0
2022-07-21,0.0,0.0,0.0,0.0
2022-07-22,0.0,0.0,0.0,0.0
2022-07-25,0.0,0.0,0.0,0.0
2022-07-26,0.0,0.0,0.0,0.0
2022-07-27,0.0,0.0,0.0,0.0
2022-07-28,0.0,0.0,0.0,0.0
2022-07-29,0.0,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,0.0
2022-08-02,0.0,0.0,0.0,0.0
2022-08-03,0.0,0.0,0.0,0.0
2022-08-04,0.0,0.0,0.0,0.0
2022-08-05,0.0,0.0,0.0,0.0
2022-08-08,0.24977351460822045,0.24874521035966474,0.25087462085127754,0.2506066541808373
2022-08-09,0.24883683336738838,0.23981430536153978,0.2450654281183333,0.2419545457462654
2022-08-10,0.25464056247880984,0.23941999586542273,0.24630894312081836,0.24117220503221112
2022-08-12,0.2552289336202646,0.23902402545747709,0.24652632580911252,0.24510984357720492
2022-08-15,0.2577871546550137,0.2389491330502589,0.24496244704449563,0.24783038017001094
2022-08-16,0.2589112401808998,0.2380882318839195,0.24681713497623511,0.24779393804823735
2022-08-17,0.26032725660743217,0.23809116445282758,0.24563883680192589,0.2497568378351459
2022-08-18,0.26342955091062775,0.238507202482607,0.24541007660489253,0.24784904075363404
2022-08-19,0.2643431271024583,0.23695261831601677,0.24633830346226254,0.2482901415442343
2022-08-22,0.2641470361920218,0.2365703508714726,0.24547330788941496,0.2504776722491837
2022-08-23,0.2655073656408473,0.23886887804614565,0.24449484606987004,0.2484974575176993
2022-08-24,0.26514336245952214,0.2370455355892011,0.24470185793611404,0.25047445219619024
2022-08-25,0.26487170859884906,0.23820725735770557,0.24374211218590508,0.2505461338126689
2022-08-26,0.26409623414802375,0.23936631887639154,0.2442291363833849,0.24967137790621136
2022-08-29,0.26534486922057676,0.2378801040457795,0.2461685068613232,0.24794864787712748
2022-08-30,0.2669843206835932,0.24010267382197778,0.2446106067194433,0.246373403803519
2022-08-31,0.2665024862381721,0.24081979458745303,0.24512432469623938,0.2456064239545402
2022-09-01,0.2663347718828313,0.24127125835593421,0.2479922394303833,0.24244194568869895
2022-09-02,0.2659103160197899,0.24038950696893113,0.24596535230823238,0.2457926954740932
2022-09-05,0.26529530484184555,0.24005763137958297,0.24590109749985226,0.24679695530064744
2022-09-06,0.2647086301537701,0.24024096513572987,0.2473697473916713,0.24768065731882874
2022-09-07,0.26452023188574636,0.23911467028397898,0.24474642733841276,0.24968412853837127
2022-09-08,0.26814767810786866,0.23793425842171043,0.239662368552395,0.2523760022239473
2022-09-09,0.2693728624114966,0.23960064436587983,0.23829294248919647,0.2508591081388469
2022-09-12,0.26746321820049257,0.23803181999874964,0.23739583423888364,0.25525032246005314
2022-09-13,0.26760243186227645,0.23679936295193527,0.23842855803517013,0.2552980649898779
2022-09-14,0.26696748121426833,0.23621971227035352,0.2383578104398442,0.25655895887476665
2022-09-15,0.2660069801656158,0.23710018498930732,0.23886670627151405,0.25613006627230706
2022-09-16,0.0,0.0,0.0,0.0
2022-09-20,0.0,0.0,0.0,0.0
2022-09-21,0.0,0.0,0.0,0.0
2022-09-22,0.0,0.0,0.0,0.0
2022-09-26,0.0,0.0,0.0,0.0
2022-09-27,0.0,0.0,0.0,0.0
2022-09-28,0.0,0.0,0.0,0.0
2022-09-29,0.0,0.0,0.0,0.0
2022-09-30,0.0,0.0,0.0,0.0
2022-10-03,0.0,0.0,0.0,0.0
2022-10-04,0.0,0.0,0.0,0.0
2022-10-05,0.0,0.0,0.0,0.0
2022-10-06,0.0,0.0,0.0,0.0
2022-10-07,0.0,0.0,0.0,0.0
2022-10-11,0.0,0.0,0.0,0.0
2022-10-12,0.0,0.0,0.0,0.0
2022-10-13,0.0,0.0,0.0,0.0
2022-10-14,0.0,0.0,0.0,0.0
2022-10-17,0.0,0.0,0.0,0.0
2022-10-18,0.0,0.0,0.0,0.0
2022-10-19,0.0,0.0,0.0,0.0
2022-10-20,0.0,0.0,0.0,0.0
2022-10-21,0.0,0.0,0.0,0.0
2022-10-24,0.0,0.0,0.0,0.0
2022-10-25,0.0,0.0,0.0,0.0
2022-10-26,0.0,0.0,0.0,0.0
2022-10-27,0.0,0.0,0.0,0.0
2022-10-28,0.0,0.0,0.0,0.0
2022-10-31,0.0,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,0.0
2022-11-02,0.0,0.0,0.0,0.0
2022-11-04,0.0,0.0,0.0,0.0
2022-11-07,0.25163867841322013,0.2519598868666156,0.24724513520878041,0.24915629951138402
2022-11-08,0.2523396297192765,0.24874857914030343,0.23469826526043952,0.24046993541460077
2022-11-09,0.2530380441718067,0.24908545327930792,0.23734535717387523,0.24252936672389486
2022-11-10,0.25685773258803546,0.24748150821624704,0.23755618600126943,0.24456702208817677
2022-11-11,0.25751210318657,0.24934245198811394,0.23585409366977342,0.24661120573462092
2022-11-14,0.26032209671916917,0.24951507307245294,0.2390033630615779,0.24241691445606234
2022-11-15,0.26178071621497556,0.24343153504895498,0.2399645907311867,0.24823624619799348
2022-11-16,0.2633072926334458,0.24329237240008245,0.23972097021678687,0.2485293991806613
2022-11-17,0.26293013392779685,0.24344002961580316,0.24038971651997937,0.2488415716082056
2022-11-18,0.2663099535431359,0.24340985462042375,0.23899883014789042,0.24765030242647632
2022-11-21,0.26730337443009,0.24283910547268417,0.24064808916600827,0.24630029820771807
2022-11-22,0.26876315800861444,0.24074670585811,0.24031979561618458,0.24801853849844255
2022-11-24,0.26746463412466137,0.2401249686916761,0.24049062556454315,0.24976567840957709
2022-11-25,0.2677579137980695,0.24037501328371066,0.24084676221863283,0.24886607520420434
2022-11-28,0.2672601764770428,0.2414148018756149,0.24045008462307574,0.2487208260078699
2022-11-29,0.2664918878548756,0.24092881783344453,0.24135723379108798,0.2490517619347348
2022-11-30,0.2661680568111869,0.2433721399013212,0.24217693471425727,0.24610442570271981
2022-12-01,0.2670200214058352,0.24249234761375757,0.24258421836801586,0.24571742438075025
2022-12-02,0.2655586219118372,0.24265670477164447,0.24461573692815,0.2449388532157918
2022-12-05,0.2653557667076851,0.24197067927700167,0.24561649590537327,0.24482267715159395
2022-12-06,0.2655068998334125,0.24496499268257513,0.24594445645052448,0.24358365103348795
2022-12-07,0.26341629299377284,0.2418557921133827,0.23401783942760124,0.24620719881222256
2022-12-08,0.2661098797286188,0.24092432158055274,0.23473449009636943,0.24727702541296304
2022-12-09,0.2704044604293637,0.24009465249609385,0.23333670094135814,0.24814259989404583
2022-12-12,0.27182290288940525,0.238886474917793,0.23372999474739792,0.24967114424154166
2022-12-13,0.2733665881980544,0.24019474435307034,0.23358584102495802,0.24842227081935908
2022-12-14,0.27411248691542484,0.24002524885273166,0.23192517798536463,0.25022590677031575
2022-12-15,0.2748311196066858,0.2394420309321703,0.23123057551901277,0.25151050716527135
2022-12-16,0.2743491649783915,0.23797133526804673,0.23269375157138938,0.25270153907304965
2022-12-19,0.0,0.0,0.0,0.0
2022-12-20,0.0,0.0,0.0,0.0
2022-12-21,0.0,0.0,0.0,0.0
2022-12-22,0.0,0.0,0.0,0.0
2022-12-23,0.0,0.0,0.0,0.0
2022-12-26,0.0,0.0,0.0,0.0
2022-12-27,0.0,0.0,0.0,0.0
2022-12-28,0.0,0.0,0.0,0.0
2022-12-29,0.0,0.0,0.0,0.0
2022-12-30,0.0,0.0,0.0,0.0
2023-01-04,0.0,0.0,0.0,0.0
2023-01-05,0.0,0.0,0.0,0.0
2023-01-06,0.0,0.0,0.0,0.0
2023-01-10,0.0,0.0,0.0,0.0
2023-01-11,0.0,0.0,0.0,0.0
2023-01-12,0.0,0.0,0.0,0.0
2023-01-13,0.0,0.0,0.0,0.0
2023-01-16,0.0,0.0,0.0,0.0
2023-01-17,0.0,0.0,0.0,0.0
2023-01-18,0.0,0.0,0.0,0.0
2023-01-19,0.0,0.0,0.0,0.0
2023-01-20,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0
2023-01-24,0.0,0.0,0.0,0.0
2023-01-25,0.0,0.0,0.0,0.0
2023-01-26,0.0,0.0,0.0,0.0
2023-01-27,0.0,0.0,0.0,0.0
2023-01-30,0.0,0.0,0.0,0.0
2023-01-31,0.0,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,0.0
2023-02-02,0.0,0.0,0.0,0.0
2023-02-03,0.2499214776021742,0.25140750964334935,0.24961292376293984,0.24905808899153653
2023-02-06,0.2481637038985341,0.2535577743959863,0.24685714290659042,0.24393005090693035
2023-02-07,0.2504786703937617,0.2529511626857813,0.24808840663111215,0.2424337896169781
2023-02-08,0.252345328861935,0.2537173903842406,0.24706204865607098,0.24229430610572444
2023-02-09,0.2527877479712117,0.253615879824118,0.2478141420273872,0.2419051713481555
2023-02-10,0.25225380225974403,0.2531174500547486,0.24737671929200364,0.24411936095139564
2023-02-13,0.252466333137827,0.25250273754941455,0.24833121814244383,0.2443082083735694
2023-02-14,0.25106360752225304,0.25200609277643526,0.2507722982108222,0.24378960354138388
2023-02-15,0.25011768233173093,0.25066413895003453,0.2554082331646164,0.24145533083158982
2023-02-16,0.25036804243250504,0.24965810000847258,0.2546021299039679,0.24301778633905788
2023-02-17,0.2509978392706997,0.24928860201305936,0.2546190263313497,0.24273406280683757
2023-02-20,0.25336401511652784,0.24927947640877773,0.25317275804425937,0.2418514186178529
2023-02-21,0.2543037026629991,0.24878406899993377,0.2539670073301881,0.2406001058146233
2023-02-22,0.0,0.0,0.0,0.0
2023-02-24,0.0,0.0,0.0,0.0
2023-02-27,0.0,0.0,0.0,0.0
2023-02-28,0.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0
